0,gene1,gene2,feedback1,feedback2,kon1,kon2,koff1,koff2,ksyn1,ksyn2,w,bs1,bs2,bf1,bf2,cv1,cv2,convergence,corr,NMI,cmi_given_x1,cmi_given_x2,sign_givenx1,sign_givenx2
104,klf15,sp5,1,1,0.0001,1.411256839,6.906963911,9.817562661,10.72761743,137.309348,7.720045471,1.00E-04,1.233887716,1.553159619,13.98609336,0.763816059,1.240517852,1,0.09749175,0.11132807,7.853145304,27.38014693,1,1
105,klf15,srebf1,1,1,4.896938155,0.401053238,9.673710504,11.38601301,18.15032869,4.689959437,3.080266868,3.251163567,0.387407459,1.876253035,0.411905329,0.779783143,0.761828426,1,0.154549117,0.036743159,6.640557335,1.828088945,1,1
106,klf15,tcf12,1,1,1.521765932,1.253886819,4.017387613,1.877796671,10.18861634,2.521542177,2.046106533,1.103692749,0.751846252,2.536129775,1.342819601,0.76039212,1.345125161,1,0.032525654,0.025728028,1.904861591,0.819448313,1,-1
107,klf15,tead2,1,1,0.645548152,0.728693969,3.351669655,4.893196062,7.806289595,10.11183243,5.770849751,0.541292533,0.634242655,2.329074879,2.066508739,0.736081903,0.67011787,1,0.155162834,0.048667397,2.383075902,2.216550173,1,1
108,klf15,tfap2c,1,1,0.0001,1.318934527,4.925676323,9.085918591,10.1103933,19.19430012,7.330298033,1.00E-04,1.151744441,2.052589865,2.112532699,0.758439246,0.916718232,1,0.089136619,0.051420277,1.402018066,4.175408415,1,1
109,klf15,tfe3,1,1,0.0001,3.818848151,64.94517323,211.3718268,6.964829154,103.518162,53.18210955,1.00E-04,3.751077551,0.107241675,0.489744369,0.722545368,1.075855009,1,0.097941502,0.029617629,0.734834998,1.280165169,1,1
110,klf15,tfeb,1,1,2.698814597,7.477319529,23.75280875,13.88604343,9.65170715,17.24399083,3.181713255,2.423459087,4.86020782,0.406339615,1.241821756,0.758817528,0.653211541,1,0.241340312,0.061174403,3.497690056,2.324879236,1,1
111,klf15,usf2,1,1,2.319224597,0.90133628,4.476583499,7.332005743,10.75463106,2.015998887,3.290421226,1.527736277,0.802663459,2.402419404,0.274958716,0.771100827,1.069342416,1,0.196156078,0.033281723,2.422625989,0.649684417,1,1
112,klf15,yy1,1,1,0.0001,3.614960539,485.2710409,999.9958003,9.48266845,3326.78819,276.669123,1.00E-04,3.601939615,0.019540973,3.326802161,0.749373944,0.465938526,1,0.240878833,0.060835248,3.587741457,5.465968616,1,1
113,klf15,zfp57,1,1,1.23030032,3.297067847,28.64727037,32.34811217,7.814150982,58.07469688,10.25976969,1.179638943,2.992099367,0.272771223,1.795304053,0.737764733,0.582065651,1,0.233899975,0.074063753,3.983524066,5.694167934,1,1
114,atf1,hes1,1,1,14.22688303,6.171136428,32.30242159,68.08410971,69.39032645,21.10013954,2.562324921,9.876845941,5.65827132,2.14814627,0.309912836,0.407572823,1.235741329,1,0.196110285,0.089457461,6.608713317,7.500073791,1,1
115,atf1,id3,1,1,4.494951904,5.568359796,25.39614597,40.7545191,52.36364367,16.31603353,7.556644841,3.819011773,4.899000905,2.06187363,0.400349063,0.38950462,1.002230766,1,0.308506937,0.108312532,9.637219353,7.176852959,1,1
116,atf1,klf13,1,1,3.182121637,61.82189273,90.48489422,25.72628652,58.30138965,44.48943904,1.447026352,3.074016366,18.16654258,0.644321797,1.729337773,0.40595378,0.750765058,1,0.302009039,0.091879668,8.981278536,8.057571693,1,1
117,atf1,klf15,1,1,5.287599822,2.564187372,28.27518629,31.30282191,59.38501471,8.372985075,6.839981933,4.454572678,2.370043955,2.100251934,0.267483395,0.400329195,0.74349662,1,0.285124016,0.081529649,6.029082308,6.075318042,1,1
118,atf1,klf4,1,1,6.109430502,2.230308782,21.67298419,23.78932437,48.20187882,42.62962352,4.973800044,4.76594969,2.039134785,2.224053614,1.791964448,0.396917583,0.555740318,1,0.248642401,0.149668913,15.49162191,13.71636634,1,1
119,atf1,klf6,1,1,5.504561673,24.58758731,278.7624347,343.1431537,64.57065994,953.7793199,15.25127716,5.397971039,22.94358701,0.23163329,2.779537664,0.402722537,1.024637419,1,0.100227973,0.091253545,5.379990712,8.449760424,1,1
120,atf1,klf9,1,1,12.34024978,1.241006055,16.32891092,26.16662838,41.11055394,29.41809319,2.433407347,7.028557323,1.184813828,2.51765437,1.124259983,0.392308251,0.32974309,1,0.339432108,0.124593313,14.41993227,15.40288344,1,1
121,atf1,mitf,1,1,6.574592527,2.443642994,32.39058436,32.91254101,69.22329635,7.20319038,6.366661829,5.465261828,2.274750586,2.137142559,0.218858531,0.409900296,0.994532954,1,0.19082428,0.061501308,4.76941985,3.887909279,1,1
122,atf1,pura,1,1,3.97743692,44.68451048,103.938459,38.37330712,44.10299143,19.96566794,1.923830242,3.830841237,20.64456416,0.424318311,0.520300944,0.399452769,0.654046736,1,0.335470743,0.074096252,4.782776785,2.875274154,1,1
123,atf1,sp2,1,1,8.854412977,1.691566816,28.80014418,34.93938292,63.1405017,5.532576953,4.458520173,6.772310967,1.61345259,2.192367555,0.158347873,0.409285497,0.77703141,1,0.278941611,0.064931181,5.679633485,7.132783408,1,1
124,atf1,srebf2,1,1,7.784379744,0.677866904,28.23007314,1.503550995,60.97750436,2.534235846,3.03549297,6.101817241,0.46722247,2.160019354,1.685500429,0.40318295,0.725123077,1,0.309662565,0.070981364,5.230810497,2.447611394,1,1
125,klf2,klf3,1,1,4.763436332,1.803467076,9.990689769,17.59852877,218.1437013,8.465074016,3.414783474,3.225539371,1.635830019,21.83469874,0.481010324,0.487245679,0.58648933,1,0.434913329,0.214978525,75.821612,18.36993707,1,1
126,klf2,klf4,1,1,0.119247738,0.037078025,6.0010174,4.804500767,143.9726383,44.25879368,8.778125921,0.116924306,0.036794073,23.99137158,9.211944347,0.474963897,0.564057863,1,0.215442348,0.342389462,83.23158982,48.72290456,1,1
127,atf1,yy1,1,1,5.898461583,38.7729639,163.5399838,87.78853495,43.56387998,92.6747927,3.381898868,5.693125368,26.8946064,0.266380606,1.055659406,0.395684948,0.461772334,1,0.403866973,0.101947043,10.47060189,8.951691302,1,1
128,klf2,klf5,1,1,3.81741183,1.009444992,10.7634765,13.23640282,235.8947987,18.42280495,4.110865747,2.817977999,0.937916839,21.91622742,1.391828672,0.497878931,0.535808548,1,0.298138939,0.260799635,71.53857155,30.60112344,1,1
129,klf2,klf6,1,1,2.398145184,10.56648388,31.8285629,22.26656173,213.3060615,68.03057123,2.802636016,2.230115577,7.165928751,6.70171827,3.055279574,0.492305385,0.988451029,1,0.151123116,0.221884027,41.41534962,22.4421482,1,1
130,atf2,atf5,1,1,3.529978796,92.44593734,356.701906,304.3305806,86.6023428,147.8471348,4.292239064,3.495387882,70.9067309,0.242786319,0.485810971,0.563760263,1.340647388,1,0.095686679,0.034947625,2.585933917,2.043864986,1,1
131,atf2,bdp1,1,1,72.52364295,5.68792313,48.10245263,128.2042707,41.74874103,13.60124136,1.73705842,28.92048427,5.446292392,0.867912939,0.106090392,0.537660444,0.697029788,1,0.249848169,0.048846374,2.083964078,2.35112914,1,1
132,klf2,klf9,1,1,10.98246165,1.059238277,9.120450286,18.92963332,224.1484865,25.65222623,1.930143654,4.982611267,1.003107758,24.57647149,1.355135929,0.490084516,0.323519813,1,0.422311598,0.278801478,81.61259671,35.3587679,1,1
133,atf2,ctcf,1,1,3.455016069,34.76065814,38.11726677,2.903480662,13.02704249,36.37548359,1.181740645,3.167874367,2.679655022,0.34176224,12.52823346,0.517255514,0.434609924,1,0.450736743,0.104623475,5.954159977,9.99356154,1,1
134,klf2,max,1,1,12.930646,23.72265478,311.1226716,164.8976266,229.1308238,171.74393,8.192955771,12.41467657,20.73907133,0.736464568,1.041518508,0.489042845,0.513845632,1,0.371591805,0.203124877,61.57484022,22.21566332,1,1
135,klf2,maz,1,1,18.82652577,1.846026536,2.954942489,20.41629504,159.5593918,18.2378777,1.246030646,2.554065697,1.692951127,53.99746102,0.893300065,0.480087169,0.393540478,1,0.392247768,0.224557418,73.99385523,20.73481162,1,1
136,atf2,klf13,1,1,101.3561234,5.670101218,58.69788922,254.4401412,51.61268485,41.63720145,1.550479086,37.17114245,5.546499596,0.879293711,0.163642424,0.54409794,0.759887312,1,0.286908966,0.070168245,3.025419054,8.682442789,1,1
137,atf2,klf4,1,1,5.03637391,1.399411936,69.78552997,38.85037597,53.66715707,45.91496913,14.86374552,4.697368073,1.350756928,0.76902987,1.18184105,0.543363878,0.568856116,1,0.151636272,0.094966101,6.60904056,8.031229128,1,1
138,atf2,klf6,1,1,5.135468641,273.751468,359.5275497,98.67556691,87.32577036,289.0241233,1.368669821,5.063146972,72.53120414,0.242890344,2.929034333,0.564736885,1.010453937,1,0.180688419,0.068769377,7.338357346,7.453802714,1,1
139,atf2,klf9,1,1,10.18647012,1.908459343,75.16940192,68.97689716,59.81958276,28.20383347,8.546144364,8.970804804,1.857077545,0.795796976,0.408888115,0.545786877,0.331567223,1,0.330322588,0.095025152,6.744675212,9.917124696,1,1
140,klf2,mycn,1,1,0.232284018,0.75078831,10.11216821,11.13238332,206.2909386,17.85693977,8.892584302,0.227068095,0.703352902,20.40026771,1.604053621,0.482046576,0.92767045,1,0.258675257,0.217726683,48.66935615,21.52386225,1,1
141,klf2,nrf1,1,1,7.04953925,0.902532124,5.99995447,12.54857547,162.1299062,8.728820989,1.984250729,3.241268623,0.841974714,27.02185608,0.695602541,0.470117692,0.534403945,1,0.339172775,0.199699418,51.02395464,16.58051502,1,1
142,atf2,mitf,1,1,9.101380247,4.956354242,70.35564221,80.26617064,55.76168546,8.545350322,9.269298759,8.05886544,4.668103602,0.792568779,0.106462664,0.545937339,1.013527575,1,0.190033872,0.041038783,1.237108241,3.18345813,1,1
143,klf2,ovol2,1,1,1.00E-04,0.673905389,12.11817185,12.44771494,216.7676001,10.08139951,15.208629,1.00E-04,0.639294688,17.88781367,0.809899612,0.489355319,1.350885732,1,0.206676354,0.15103328,30.94938936,6.889724055,1,1
144,klf2,patz1,1,1,5.633519028,16.10386289,69.25440843,36.13586776,158.9066665,20.65842647,3.507803442,5.209731941,11.13954939,2.294535035,0.571687571,0.483740116,0.5670301,1,0.319448838,0.173152598,49.97671145,14.22282335,1,1
145,atf2,pura,1,1,60.83226274,5.807737562,49.12356377,126.1498928,39.80183542,12.17466706,1.890740377,27.17725502,5.552126609,0.810239167,0.096509532,0.530158857,0.632903211,1,0.337753931,0.06169712,3.518578474,3.684637192,1,1
146,klf2,pou5f1,1,1,10.47346441,6.517126098,238.3844728,176.0690813,148.8797637,2924.043908,23.5751082,10.03267695,6.284507582,0.624536329,16.60736733,0.451696643,0.27392543,1,0.536436311,0.538089823,208.6979804,364.0918276,1,1
147,atf2,sp1,1,1,6.911041601,0.666609159,81.19912176,3.112671813,64.72520412,2.069591775,3.269286536,6.368964567,0.549029182,0.797117047,0.664892382,0.550599114,0.861550096,1,0.116584032,0.033982626,1.363733418,0.811585218,1,1
148,atf2,srebf2,1,1,6.872886448,0.663549259,48.26443275,0.826395351,39.02270516,2.418092747,2.300994861,6.016178708,0.368036516,0.808518881,2.926072545,0.538950114,0.717232635,1,0.218818536,0.042215554,2.192798879,1.362906398,1,1
149,klf2,rest,1,1,22.55259163,3.139327075,1.243996118,22.20254061,151.1027246,45.87738308,1.184551685,1.178964679,2.750430147,121.4655918,2.066312315,0.47921907,0.318053608,1,0.488363838,0.313453427,96.78514894,44.28507875,1,1
150,atf2,yy1,1,1,5.989307302,246.4455367,335.4957002,79.7671829,68.45203253,94.87181668,1.34115747,5.884260811,60.26210819,0.204032518,1.189358997,0.548630274,0.461455556,1,0.360227035,0.082978392,4.514903146,5.134146135,1,1
151,atf2,zfp219,1,1,6.927676963,0.790655807,26.4509889,23.86777147,23.85696385,7.465023721,4.977770257,5.489851128,0.765303963,0.901930886,0.312765845,0.533668151,0.518367838,1,0.22358549,0.056610853,3.52420279,3.434676833,1,1
152,klf2,rfx7,1,1,6.944815677,0.121463663,9.680700882,8.279731825,227.4495266,2.214402058,2.429065603,4.043825226,0.119707553,23.49515075,0.267448524,0.493069053,0.772012796,1,0.191264314,0.116611498,34.64326025,4.666403178,1,1
153,klf2,setdb1,1,1,8.543240685,0.601675852,5.478149151,12.81734663,161.3837368,8.092596803,1.709029925,3.337839348,0.574698192,29.45953686,0.631378478,0.472633048,0.522502916,1,0.304510276,0.174604087,36.27009889,11.09110127,1,1
154,klf2,sin3a,1,1,4.974557222,15.79419712,86.13976894,60.11561549,194.3743326,30.67201819,5.046952022,4.702961957,12.50797293,2.25649935,0.510217153,0.481488514,0.668313713,1,0.230000998,0.148664563,37.50155874,8.668564939,1,1
155,klf2,smc3,1,1,28.31185928,4.190873689,2.70588961,28.78739542,176.1941045,72.30282622,1.2043423,2.46983642,3.658298064,65.11503791,2.51161403,0.470221588,0.318462015,1,0.420974994,0.33526117,105.4104164,61.45641157,1,1
156,klf2,sp1,1,1,4.343579162,0.81943307,7.885120037,2.572611406,194.2261768,1.972560506,3.712101722,2.800759306,0.621478544,24.63198732,0.766754163,0.488949385,0.852377705,1,0.150296107,0.119084904,20.24553536,4.492378957,1,1
157,klf2,sp2,1,1,4.9373457,0.551887024,6.005764864,10.01580509,161.2324324,4.005952764,2.338522834,2.709699144,0.523065283,26.84627788,0.399963131,0.489704846,0.749623249,1,0.260647484,0.140414272,37.70734563,7.719483554,1,1
158,klf2,sp3,1,1,0.000269528,4.535951771,11.31727528,14.08105261,162.7196613,2.180529887,4.104419806,0.000269521,3.430786942,14.37798915,0.154855603,0.487280052,0.604688934,1,0.252519823,0.130270295,29.19216282,5.754097128,1,1
159,klf2,sp5,1,1,0.002610851,0.078013122,11.87747348,5.62034389,247.1523467,82.99107978,15.83958386,0.002610277,0.076945087,20.80849493,14.7661925,0.493250882,1.198659323,1,0.159046929,0.342901369,84.93287441,91.27536794,1,1
160,klf2,srebf1,1,1,2.865902924,0.191545393,10.02870056,9.242557119,223.8081103,3.283485129,4.537211391,2.228938819,0.187656349,22.31676069,0.355257218,0.497724716,0.738644565,1,0.206596698,0.137578151,30.46300466,6.314598401,1,1
161,klf2,stat3,1,1,2.784357007,11.94487174,37.68277879,28.61726421,192.9947621,13.21824569,3.555117753,2.592778241,8.427306466,5.121563969,0.461897601,0.489519105,0.827224042,1,0.143349726,0.126504616,21.2478093,6.988737107,1,1
162,klf2,taf1,1,1,3.445986536,0.401536667,7.560709924,6.437417747,179.7797662,5.255351311,3.393293533,2.367113938,0.377961178,23.77815946,0.816375683,0.478147308,0.518575558,1,0.253794058,0.179266722,34.47264166,11.49376118,1,1
163,klf2,tead2,1,1,3.573025557,0.240547546,5.769531918,8.469182607,146.7752561,9.026117859,2.689012837,2.206535529,0.233904042,25.43971645,1.065760213,0.477453742,0.662006002,1,0.226129379,0.186209169,39.84750798,12.36587319,1,1
164,klf2,tfap2c,1,1,5.344181428,1.422950913,8.932240602,15.1773288,202.9958458,12.39105131,2.921846556,3.343660914,1.300977709,22.72619546,0.816418454,0.48936516,0.88830993,1,0.220037322,0.175514875,42.08320157,15.15888959,1,1
165,klf2,usf1,1,1,7.103279338,0.62586844,4.971020416,11.59994825,152.4458089,6.557361744,1.791533314,2.924438463,0.593828756,30.6669046,0.565292328,0.48461534,0.514504952,1,0.359178247,0.178134433,49.90665643,10.43416513,1,1
166,klf2,usf2,1,1,6.126919431,0.841863897,7.290377454,6.298525146,185.815664,1.941012028,2.482594949,3.329102402,0.742606725,25.48779746,0.308169291,0.48700722,1.067667594,1,0.246128765,0.117831084,39.9265886,3.738178598,1,1
167,klf2,yy1,1,1,6.658510199,7.31456918,110.4559419,89.74891229,135.1980734,94.08727071,13.40754484,6.27994242,6.763353404,1.224000005,1.048338841,0.468042665,0.462310621,1,0.370843686,0.220000829,50.87528464,19.61044942,1,1
168,klf2,zbtb7a,1,1,6.128960042,0.188420573,9.364710094,5.723359865,222.7098088,2.817994432,2.611167666,3.70447631,0.182415223,23.78181562,0.492367158,0.494599654,0.663438233,1,0.207699837,0.134524344,31.28792267,5.64215406,1,1
169,klf2,zfp148,1,1,4.541128211,0.0001,10.21594604,9.687550558,228.5190915,2.987322934,3.249584729,3.143707213,1.00E-04,22.36886243,0.30836721,0.492040572,0.85218907,1,0.148246965,0.116911209,21.50444396,6.061160484,1,1
170,klf2,zfp281,1,1,7.527637661,0.724725129,8.55089816,14.26998355,209.6144052,5.855396176,2.244410807,4.003353523,0.689697672,24.51372959,0.410329567,0.49146289,0.720060263,1,0.23525081,0.1440558,33.51386492,10.68107698,1,1
171,klf2,zfx,1,1,6.60309757,0.642095648,7.398160266,8.221936466,187.5809805,2.425122524,2.28600235,3.489027532,0.595583314,25.35508475,0.294957585,0.482451905,0.847142096,1,0.265730948,0.129155358,36.32420363,4.260582626,1,1
172,klf3,klf4,1,1,0.192895617,1.812815127,5.100395583,4.484105067,8.635676909,43.13859859,3.410478086,0.185866206,1.290925285,1.693138653,9.620336263,0.592495706,0.557709096,1,0.228563187,0.118574877,8.563139363,9.317065795,1,1
173,klf3,klf5,1,1,0.0001,0.184953284,4.34329213,3.923586397,11.26139826,18.1746776,6.43012386,1.00E-04,0.176627281,2.592825425,4.632159399,0.618152073,0.534955213,1,0.247688568,0.085029622,5.995045424,6.181148543,1,1
174,klf3,klf6,1,1,0.0001,2.801035324,22.82464004,40.00661137,8.766972786,114.6340326,15.20435297,1.00E-04,2.617755011,0.384101251,2.865377213,0.590894793,0.987275532,1,0.171312679,0.082944778,4.102773998,10.92166569,1,1
175,klf3,klf9,1,1,1.248825965,5.632690705,10.68630077,4.833957609,9.199774193,25.31201511,2.075350094,1.11815569,2.601423806,0.860894185,5.236292322,0.595374753,0.326068407,1,0.296240018,0.097670226,7.17020306,8.211921475,1,1
176,klf3,max,1,1,2.013583202,7.587453291,16.18165674,7.061754395,10.74122963,15.39031845,2.170965831,1.790749246,3.657585637,0.663790476,2.179390218,0.61241869,0.503755728,1,0.281838379,0.068308378,4.394508651,7.214853643,1,1
177,klf3,maz,1,1,2.807200836,6.186103883,25.69959683,17.2107959,8.922012003,27.7889052,4.195302,2.53076233,4.550507646,0.347165446,1.614620576,0.594947048,0.40827732,1,0.355351984,0.082299974,6.525622462,4.801334612,1,1
178,klf3,mitf,1,1,1.080009563,0.901470782,3.222106124,2.521842596,10.16014977,4.787572091,4.971600029,0.808882345,0.664083935,3.153263542,1.898442075,0.606710463,0.957758076,1,0.12993859,0.037523298,1.209769269,1.610867096,1,1
179,klf3,nrf1,1,1,1.054359829,1.435391101,3.52595414,4.04569714,9.329388971,7.666899103,4.752610914,0.811652745,1.059489907,2.645918977,1.8950749,0.600766071,0.524544754,1,0.301370269,0.073614717,4.825224884,3.442272477,1,1
180,klf3,ovol2,1,1,0.316635488,3.161852394,8.755482995,6.601739626,10.99882767,10.01743388,3.199606956,0.305584262,2.137914632,1.256221693,1.517393059,0.61434144,1.358601733,1,0.158937594,0.047463086,3.466840278,1.673562216,1,1
181,klf3,patz1,1,1,2.282931826,6.486777373,19.81693404,15.32154664,8.943868959,11.05404271,3.749267884,2.047103348,4.557317747,0.451324556,0.721470421,0.59499031,0.562116245,1,0.223034743,0.055289822,4.086458546,2.462698758,1,1
182,klf3,plagl1,1,1,0.923843425,1.071438125,3.35735036,3.310491737,10.25045084,4.398893995,4.934635327,0.724486256,0.809457744,3.05313707,1.328773591,0.605000693,1.503928171,1,0.101548567,0.035704287,2.969112909,0.834355866,1,-1
183,klf3,pura,1,1,1.550865816,5.017260779,31.19042592,46.1449848,8.892796805,21.00330432,10.08920456,1.477405527,4.525239652,0.285113029,0.455158982,0.59438977,0.65388303,1,0.17953916,0.044687067,1.051995586,1.511287117,1,1
184,klf3,rad21,1,1,5.558652089,0.312581419,1.493121256,6.928165949,9.765353607,9.467919525,1.325848666,1.176972257,0.29908735,6.540228106,1.366583825,0.604586086,0.426292331,1,0.317513977,0.072143985,5.276051958,4.472865016,1,1
185,klf3,rest,1,1,2.159871632,5.391402026,18.98309546,12.42928744,8.26670201,51.76623028,3.681473571,1.939228737,3.760308242,0.435477029,4.164859051,0.584663297,0.320483088,1,0.38462393,0.109558936,9.752790808,14.48907013,1,1
186,klf3,setdb1,1,1,0.485334722,0.716515492,3.939555445,6.012664259,9.975053191,7.971226895,5.307845344,0.432101809,0.640221728,2.53202508,1.325739564,0.605909934,0.523676032,1,0.239104747,0.066769118,4.615704063,1.959290171,1,1
187,klf3,sin3a,1,1,0.676754607,4.287388076,52.74883347,86.84701105,9.761967578,47.69156004,19.68014383,0.668181996,4.085689303,0.185065089,0.549144518,0.605144485,0.687628664,1,0.18460038,0.05138235,2.673316525,1.990769578,1,1
188,klf3,smc3,1,1,1.692538754,3.040952431,30.3597078,30.12728278,7.811102139,130.9827851,9.534919954,1.603163196,2.762149787,0.257285155,4.347646817,0.578225986,0.3363573,1,0.384211386,0.130580848,9.299477309,23.59516803,1,1
189,klf3,sp1,1,1,2.566641037,1.387557375,2.269616729,3.381701432,9.443773982,1.914610789,2.657416148,1.204503919,0.983864569,4.160955399,0.566167897,0.600552767,0.847086801,1,0.111872371,0.032037029,1.12718182,1.005576948,1,1
190,klf3,sp2,1,1,1.627475761,1.739115437,3.154427228,3.160254054,9.177544283,3.70295897,4.270624525,1.073579674,1.121786511,2.909417026,1.171728256,0.600006205,0.749213307,1,0.214824125,0.048649818,2.269081919,1.99861827,1,1
191,klf3,sp3,1,1,2.265361377,2.469322961,3.005656357,6.696764654,8.477855806,2.103631988,3.100621513,1.291761509,1.804093024,2.820633765,0.314126611,0.588487726,0.595660916,1,0.233642388,0.043843475,3.277002725,1.101786738,1,1
192,klf3,sp5,1,1,0.0001,1.868850945,7.13154922,7.263496593,10.67534673,105.4906374,4.730464795,1.00E-04,1.486407784,1.496918327,14.523396,0.609159041,1.230117025,1,0.157306898,0.126427704,9.342154241,26.36100908,1,1
193,klf3,srebf1,1,1,7.291534328,0.148032786,2.039459496,9.225856494,11.47256957,5.328831328,1.232839928,1.593698292,0.145695047,5.625299052,0.577597466,0.615108039,0.774177402,1,0.209012189,0.055832637,3.433551171,2.473802611,1,1
194,klf3,srebf2,1,1,4.107986574,0.599685999,2.185023857,6.641039026,9.822395676,2.866388458,1.670226841,1.426352104,0.550019246,4.495326512,0.431617469,0.600676804,0.73315658,1,0.225782524,0.043783412,3.100908499,1.796224856,1,1
195,klf3,stat3,1,1,5.053847295,0.110232231,2.149328839,6.240027634,10.6592269,3.461439269,1.403056335,1.507998629,0.108318743,4.959328097,0.554715375,0.613216319,0.796291535,1,0.147609706,0.043227213,2.655349314,0.92128931,1,1
196,klf3,taf1,1,1,2.957765815,0.453238319,3.001342966,5.112230106,10.52119665,6.111829732,2.193351267,1.489697529,0.416327684,3.505496297,1.195531031,0.610985916,0.531036099,1,0.222691845,0.052981222,3.424556886,3.52472632,1,1
197,klf3,tcf12,1,1,1.679144912,1.087594984,3.254424468,1.627083771,10.87468903,2.348945209,3.763680098,1.107646385,0.651866503,3.341509118,1.443653517,0.611007463,1.339920518,1,0.072425739,0.032777947,0.735721971,0.334019296,1,1
198,klf3,tead2,1,1,0.806844996,0.774112448,3.100811091,3.817711577,9.405519315,8.595999419,5.362474524,0.640249258,0.643608736,3.033244864,2.251610486,0.599678177,0.658522396,1,0.177596602,0.059823687,4.353110555,2.266536255,1,1
